job_name,job_num,salary,job_growth,satisfaction,review_num,couse_name,uni_name,study_yrs,location,job_field
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,TAFE NSW,6 months full time (part time available),On campus (7 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Kangan Institute,9 months full time,On campus (Broadmeadows),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Bendigo TAFE,9 months full time,On campus (Bendigo),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,TasTAFE,Full time,On campus (3 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Federation TAFE,1 year full time,On campus (Ballarat - Mt Helen),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Swinburne University of Technology,1 year full time,On campus (3 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Canberra Institute of Technology,6 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,South Regional TAFE,6 months full time,On campus (2 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Sunraysia Institute of TAFE,12 months full time,On campus (2 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,GOTAFE,1 year full time,On campus (2 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Central Regional TAFE,6 months full time,"On campus (3 locations), Online",Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,Victoria University,1 year full time,On campus (3 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate IV in Community Services,North Regional TAFE,1 year full time,"On campus (4 locations), Online",Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate II in Community Services,TAFE NSW,4 months full time,On campus (2 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate II in Community Services,TasTAFE,Full time,"On campus (Clarence), Online",Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate II in Community Services,South Regional TAFE,6 months full time,On campus (3 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate II in Community Services,Central Regional TAFE,6 months full time,On campus (2 locations),Community Services & Development
Service Worker,"1,457",$78K,,2.5,Based on 2 reviews,Certificate II in Community Services,North Regional TAFE,12 months full time,"On campus (11 locations), Online",Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Hader Institute of Education,18 months part time,Online,Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,"Diploma of Child, Youth and Family Intervention",TAFE Queensland,1 year full time,"On campus (4 locations), Online",Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Box Hill Institute,18 months full time,On campus (Box Hill Campus - Elgar),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,RMIT University,1.5 years full time,On campus (Melbourne City),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Holmesglen Institute,18 months full time,On campus (Moorabbin),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma Of Community Services,Chisholm Institute,2 years full time (part time available),On campus (2 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,North Metropolitan TAFE,12 months full time,On campus (2 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,TAFE Queensland,1 year full time,"On campus (4 locations), Online",Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services (Statutory Forensic Child Youth Family Welfare Specialisation),TAFE Gippsland,2 years full time,"On campus (3 locations), Online",Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,South Metropolitan TAFE,12 months full time,On campus (4 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Wodonga Institute of TAFE,21 months full time (part time available),On campus (Wodonga),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,TAFE NSW,8 months full time,On campus (7 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Kangan Institute,18 months full time,On campus (Broadmeadows),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Bendigo TAFE,18 months full time,On campus (Bendigo),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,TasTAFE,Full time,On campus (3 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Federation TAFE,2 years full time,On campus (2 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Canberra Institute of Technology,12 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,South Regional TAFE,12 months full time,On campus (Albany),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,South West Institute of TAFE,2 years part time,On campus (Warrnambool),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Sunraysia Institute of TAFE,2 years part time,On campus (2 locations),Community Services & Development
Service Leader,"3,522",$98K,,3.5,Based on 2 reviews,Diploma of Community Services,Victoria University,1.5 years full time,On campus (2 locations),Community Services & Development
School Crossing Supervisor,100,,,4.6,Based on 8 reviews,Certificate IV in Auslan,Melbourne Polytechnic,18 weeks full time,On campus (Prahran),Community Services & Development
School Crossing Supervisor,100,,,4.6,Based on 8 reviews,Certificate III in Pathology Assistance,TAFE Queensland,14 weeks full time,On campus (South Bank),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business (Management),UniSA Online,3 years full time (part time available),Online,Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business Management,The University of Queensland,3 years full time (part time available),On campus (St Lucia),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business (Management),Queensland University of Technology,3 years full time (part time available),"On campus (Gardens Point), Online",Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business (Management),University of South Australia,3 years full time (part time available),On campus (City West),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business - Management,Murdoch University,3 years full time (part time available),On campus (Murdoch),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business (Management),Western Sydney University Online,3 years full time (part time available),Online,Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Business (Management),Flinders University,3 years full time (part time available),"On campus (Bedford Park), Online",Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) (Civil Engineering),Western Sydney University,4 years full time (part time available),On campus (3 locations),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Civil) Honours,Edith Cowan University,4 years full time (part time available),On campus (Joondalup),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Civil) (Honours),Federation University Australia,4 years full time (part time available),On campus (3 locations),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) - Civil Engineering,University of Wollongong,4 years full time (part time available),On campus (Wollongong),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) (Civil),UNSW Sydney,4 years full time,On campus (Kensington),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering Honours (Civil Engineering),University of Sydney,4 years full time (part time available),On campus (Camperdown/Darlington),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering - Civil Engineering (Honours),University of Tasmania,4 years full time (part time available),On campus (2 locations),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Civil) (Honours),University of Technology Sydney,5 years full time (part time available),On campus (City),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) (Civil),Queensland University of Technology,4 years full time (part time available),On campus (Gardens Point),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Civil Engineering (Honours),University of Newcastle,4 years full time (part time available),On campus (Newcastle),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Civil) (Honours),University of the Sunshine Coast,4 years full time (part time available),On campus (2 locations),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) (Civil Engineering),Victoria University,4 years full time (part time available),On campus (Footscray Park),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Honours) (Civil),University of South Australia,4 years full time (part time available),On campus (Mawson Lakes),Community Services & Development
Scheduling Specialist,100,$80K,,,,Bachelor of Engineering (Civil) (Honours),Flinders University,4 years full time (part time available),On campus (Tonsley),Community Services & Development
Scheduling Officer,100,$68K,,4,Based on 3 reviews,Advanced Diploma of Leadership and Management,Monarch Institute,12 months self-paced,Online,Community Services & Development
Scheduling Officer,100,$68K,,4,Based on 3 reviews,Advanced Diploma of Leadership and Management,TAFE Queensland,6 months part time,On campus (South Bank),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Health Administration,Foundation Education,12 months self-paced,Online,Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,Box Hill Institute,9 months full time,On campus (Box Hill Campus - Elgar),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV In Disability,Chisholm Institute,1 year full time,On campus (4 locations),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,TAFE Gippsland,11 months full time,"On campus (3 locations), Online",Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,South Metropolitan TAFE,24 months full time,Online,Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,TAFE NSW,3 months full time (part time available),On campus (4 locations),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,Federation TAFE,1 year full time,On campus (Ballarat - Mt Helen),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,Canberra Institute of Technology,12 months part time,On campus (CIT Bruce),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,South West Institute of TAFE,10 months full time,On campus (Warrnambool),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,GOTAFE,10 months full time,Online,Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Disability,Victoria University,1 year full time,On campus (4 locations),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Health Administration,Holmesglen Institute,6 months full time (part time available),On campus (Chadstone),Community Services & Development
Rostering Officer,311,$68K,,3.5,Based on 11 reviews,Certificate IV in Health Administration,TAFE NSW,5 months full time,On campus (2 locations),Community Services & Development
Retention Manager,100,$110K,,1.5,Based on 2 reviews,Advanced Diploma of Leadership and Management,Monarch Institute,12 months self-paced,Online,Community Services & Development
Retention Manager,100,$110K,,1.5,Based on 2 reviews,Diploma of Digital Marketing,Monarch Institute,2 years self-paced,Online,Community Services & Development
Retention Manager,100,$110K,,1.5,Based on 2 reviews,Advanced Diploma of Leadership and Management,TAFE Queensland,6 months part time,On campus (South Bank),Community Services & Development
Residential Support Worker,"3,369",$75K,,4.3,Based on 16 reviews,,,,,Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,Kirana Colleges,15 months self-paced,Online,Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Health Administration,Foundation Education,12 months self-paced,Online,Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV In Leisure And Health,Chisholm Institute,1 year part time,On campus (2 locations),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Leisure and Health,TAFE Queensland,9 months full time,Online,Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Leisure and Health,TAFE Gippsland,12 months full time,On campus (Warragul),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Leisure and Health,Wodonga Institute of TAFE,12 months part time,On campus (Wodonga),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Leisure and Health,TAFE NSW,4 months full time (part time available),On campus (3 locations),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV In Ageing Support,Chisholm Institute,1 year full time,On campus (3 locations),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,TAFE Queensland,9 months full time,On campus (South Bank),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,South Metropolitan TAFE,6 months full time,Online,Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,TAFE NSW,4 months part time,On campus (30 locations),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,Central Regional TAFE,12 months full time,"On campus (Geraldton), Online",Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,Victoria University,1 year full time,On campus (4 locations),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Ageing Support,North Regional TAFE,1 year full time,"On campus (3 locations), Online",Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Health Administration,Holmesglen Institute,6 months full time (part time available),On campus (Chadstone),Community Services & Development
Recreational Activities Officer,144,,,5,Based on 1 review,Certificate IV in Health Administration,TAFE NSW,5 months full time,On campus (2 locations),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate III in Sport and Recreation,Australian Institute of Personal Trainers,12 months part time,Online,Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate III in Sport and Recreation,North Metropolitan TAFE,6 months full time,On campus (Leederville),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate III in Sport and Recreation,South Regional TAFE,12 months full time,On campus (2 locations),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate III in Sport and Recreation,North Regional TAFE,1 year full time,On campus (2 locations),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate IV In Leisure And Health,Chisholm Institute,1 year part time,On campus (2 locations),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate IV in Leisure and Health,TAFE Queensland,9 months full time,Online,Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate IV in Leisure and Health,TAFE Gippsland,12 months full time,On campus (Warragul),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate IV in Leisure and Health,Wodonga Institute of TAFE,12 months part time,On campus (Wodonga),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate IV in Leisure and Health,TAFE NSW,4 months full time (part time available),On campus (3 locations),Community Services & Development
Recreation Officer,100,$75K,19.50%,3,Based on 2 reviews,Certificate III in Sport Coaching,TAFE NSW,1 year part time,"On campus (Sutherland, Loftus)",Community Services & Development
Programs Manager,"4,125",$120K,,4.1,Based on 7 reviews,Bachelor of Business (Sport Management),Deakin University,3 years full time (part time available),"On campus (Burwood), Online",Community Services & Development
Programs Manager,"4,125",$120K,,4.1,Based on 7 reviews,Bachelor of Business (Sport Management),University of Canberra,3 years full time (part time available),On campus (Canberra),Community Services & Development
Programs Manager,"4,125",$120K,,4.1,Based on 7 reviews,Bachelor of Behavioural Science,The University of Notre Dame,3 years full time (part time available),On campus (Fremantle),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Kirana Colleges,12 months self-paced,Online,Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Foundation Education,18 months self-paced,Online,Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care (Family Day Care),Foundation Education,18 months self-paced,Online,Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,Upskilled,18 months self-paced,Online,Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Box Hill Institute,9 months full time (part time available),On campus (Lilydale Lakeside Campus),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Holmesglen Institute,10 months full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III In Early Childhood Education And Care,Chisholm Institute,9 months full time,"On campus (5 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,TAFE Queensland,6 months full time (part time available),"On campus (19 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,TAFE SA,12 months full time (part time available),On campus (12 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,TAFE Gippsland,12 months full time,On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,South Metropolitan TAFE,12 months full time,On campus (5 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Gordon Institute of TAFE,12 months full time (part time available),On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,TAFE NSW,12 weeks full time (part time available),On campus (86 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education And Care,Kangan Institute,9 months full time,On campus (Broadmeadows),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education And Care,Bendigo TAFE,12 months full time,On campus (Bendigo),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,TasTAFE,Full time,On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Melbourne Polytechnic,9 months full time (part time available),On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Federation TAFE,1 year full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Swinburne University of Technology,12 months full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Canberra Institute of Technology,12 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,South West Institute of TAFE,1 year full time,On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,GOTAFE,1 year full time (part time available),"On campus (4 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Early Childhood Education and Care,Victoria University,1 year full time,"On campus (4 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate II in Community Services,TAFE NSW,4 months full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate II in Community Services,TasTAFE,Full time,"On campus (Clarence), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate II in Community Services,South Regional TAFE,6 months full time,On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate II in Community Services,Central Regional TAFE,6 months full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate II in Community Services,North Regional TAFE,12 months full time,"On campus (11 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,TAFE Queensland,6 months full time (part time available),"On campus (8 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,North Metropolitan TAFE,6 months full time,On campus (2 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,TAFE SA,6 months full time,On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,South Metropolitan TAFE,6 months full time,On campus (4 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,TAFE NSW,4 months full time (part time available),On campus (32 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,TasTAFE,6 months full time (part time available),On campus (3 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,Canberra Institute of Technology,6 months full time (part time available),On campus (CIT Bruce),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,South Regional TAFE,6 months full time,On campus (4 locations),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,South West Institute of TAFE,9 months part time,"On campus (Warrnambool), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,Sunraysia Institute of TAFE,1 year full time (part time available),On campus (Mildura),Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,Central Regional TAFE,6 months full time,"On campus (3 locations), Online",Community Services & Development
Program Assistant,554,$68K,,4.5,Based on 4 reviews,Certificate III in Community Services,North Regional TAFE,1 year full time,"On campus (11 locations), Online",Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Community Services,University of New England,2 years full time (part time available),Online,Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Human Services,University of Southern Queensland,3 years full time (part time available),"On campus (2 locations), Online",Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Human Services,Griffith University,3 years full time (part time available),On campus (2 locations),Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Human Services,Queensland University of Technology,3 years full time (part time available),On campus (Kelvin Grove),Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Human Services,University of the Sunshine Coast,3 years full time (part time available),On campus (2 locations),Community Services & Development
Practitioner,"6,079",$95K,5.30%,4.3,Based on 4 reviews,Bachelor of Community Services,Box Hill Institute,3 years full time (part time available),On campus (Box Hill Campus - Elgar),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,University of New England,4 years full time (part time available),"On campus (Armidale), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,CQUniversity,4 years full time (part time available),Online,Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Australian College of Applied Professions,4 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Deakin University,4 years full time (part time available),"On campus (2 locations), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Charles Sturt University,4 years full time (part time available),"On campus (3 locations), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Curtin University,4 years full time (part time available),On campus (Perth),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,James Cook University,4 years full time (part time available),"On campus (2 locations), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Western Sydney University,4 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Edith Cowan University,4 years full time (part time available),"On campus (South West), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Charles Darwin University,4 years full time (part time available),"On campus (Casuarina), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,University of Wollongong,4 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Griffith University,4 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,University of Sydney,4 years full time (part time available),On campus (Camperdown/Darlington),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Queensland University of Technology,4 years full time,On campus (Kelvin Grove),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,University of the Sunshine Coast,4 years full time (part time available),"On campus (3 locations), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Victoria University,4 years full time (part time available),On campus (Footscray Park),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,University of South Australia,4 years full time (part time available),On campus (Magill),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Work,Flinders University,4 years full time (part time available),"On campus (Bedford Park), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,University of New England,3 years full time (part time available),"On campus (Armidale), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,Macquarie University,3 years full time (part time available),On campus (North Ryde),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,Western Sydney University,3 years full time (part time available),"On campus (4 locations), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,Edith Cowan University,3 years full time (part time available),"On campus (Joondalup), Online",Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,Bond University,2 years full time,On campus (Gold Coast),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,University of Wollongong,3 years full time (part time available),On campus (2 locations),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,The University of Queensland,3 years full time (part time available),On campus (St Lucia),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Sciences,UNSW Sydney,3 years full time,On campus (Kensington),Community Services & Development
Practice Leader,"2,215",$123K,,4.4,Based on 5 reviews,Bachelor of Social Science,Griffith University,3 years full time (part time available),On campus (2 locations),Community Services & Development
